id,name,twitter,image
8083992,Guadalupe López,guadalopez,https://pbs.twimg.com/profile_images/791484411808276480/uDGJ4aE_.jpg
8565932,Martín Sabbatella,Sabbatella,https://pbs.twimg.com/profile_images/458044428976783360/n1yTYhHy.jpeg
8935912,Diego Kravetz,diegokravetz,https://pbs.twimg.com/profile_images/752132833259520001/R6relDMo.jpg
9899062,Facundo Garreton,facundogarreton,https://pbs.twimg.com/profile_images/516960778151153664/B3jGMUEG.jpeg
11850572,Alberto Descalzo,AlbertoDescalzo,https://pbs.twimg.com/profile_images/799224797490278400/FYPcvgtC.jpg
16492551,Fede Sturzenegger,fedesturze,https://pbs.twimg.com/profile_images/785857732628840448/iTO5A2q8.jpg
17429002,Esteban Bullrich,estebanbullrich,https://pbs.twimg.com/profile_images/802871915237011456/zyAemebe.jpg
17449646,eavogadro,eavogadro,https://pbs.twimg.com/profile_images/667783905701994498/bUY9jAtF.jpg
17756640,Juanjo Mendez,juanjom,https://pbs.twimg.com/profile_images/801914697834524672/tlVNZWDx.jpg
17946159,Sergio Bergman,sergiobergman,https://pbs.twimg.com/profile_images/755863451046711297/WlGYDZJ9.jpg
18068154,coalicioncivica,coalicioncivica,https://pbs.twimg.com/profile_images/80310907/coalicion_civica.jpg
18143118,PRO,proargentina,https://pbs.twimg.com/profile_images/811274162203410432/x0uY7Yct.jpg
18466094,Julio Cobos,juliocobos,https://pbs.twimg.com/profile_images/789099350458761216/5R3SlW1E.jpg
19029918,Carlos Heller,CarlosHeller,https://pbs.twimg.com/profile_images/2302137097/9ve66ajgsz40gcx8i8o8.jpeg
19088871,Jorge Telerman,JorgeTelerman,https://pbs.twimg.com/profile_images/478327974908141569/byT7pUJ8.jpeg
19232096,Francisco de Narváez,denarvaez,https://pbs.twimg.com/profile_images/568451325109612544/1ybJNLMD.jpeg
19722366,José Luis Gioja,joseluisgioja,https://pbs.twimg.com/profile_images/522350489493442561/lTHXcSPu.jpeg
21772289,Miguel Lifschitz,MiguelLifschitz,https://pbs.twimg.com/profile_images/677480892055592960/xAesd-5p.png
23677018,@lauritalonso,lauritalonso,https://pbs.twimg.com/profile_images/797123692044161024/PnqjSXRT.jpg
24900072,Mauricio Macri,mauriciomacri,https://pbs.twimg.com/profile_images/653558348273569792/joxg8DZD.png
25352511,Roberto Lavagna,RLavagna,https://pbs.twimg.com/profile_images/799578255179317248/mRs2Ulcy.jpg
27515656,Juan Cabandié,juancabandie,https://pbs.twimg.com/profile_images/735945091664248832/Udw0KvOc.jpg
28095599,Adrián Pérez,adrianperezARG,https://pbs.twimg.com/profile_images/789124827340804096/RaRwLRSo.jpg
29622459,Marcos Peña,marquitospena,https://pbs.twimg.com/profile_images/756255471670005760/_kcdpP7r.jpg
31133330,Daniel Scioli,danielscioli,https://pbs.twimg.com/profile_images/724557428092743681/nBJII00x.jpg
32953007,Gendarmería Nacional,gendarmeria,https://pbs.twimg.com/profile_images/714925178564816896/TkCnDy1J.jpg
