id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
35932,AGEEV ALEKSANDR,ageey@house.gov.by,,unknown,unknown,Shklov constituency No. 90 (Mogilev region),House of Representatives,2012,,,http://house.gov.by/files/images/ageev.jpg,
35933,ALEKSEENKO VASILY,,,unknown,unknown,Grushevo constituency No. 98 (Minsk city),House of Representatives,2012,,,http://house.gov.by/index.php/files/images/alekseenko.jpg,
35934,ANDREICHENKO VLADIMIR,,,unknown,unknown,Dokshytsy constituency No. 22  (Vitebsk region),House of Representatives,2012,,,http://house.gov.by/index.php/files/images/andrejchenko_1.jpg,
35935,APANASYUK LEONID,apanasyuk@house.gov.by,,unknown,unknown,Zhlobin constituency No. 40 (Gomel region),House of Representatives,2012,,,http://house.gov.by/index.php/files/images/apanasjuk.jpg,
35936,BAZANOV VLADIMIR,,,unknown,unknown,Brest-border constituency No. 4 (Brest region),House of Representatives,2012,,,http://house.gov.by/index.php/files/images/bazanov.jpg,
35937,BERESNEVA ELENA,beresneva@house.gov.by,,unknown,unknown,Grodno-Zanemansky constituency No. 49  (Grodno region),House of Representatives,2012,,,http://house.gov.by/index.php/files/images/beresneva_1.jpg,
35938,BOGDANOVICH LARISA,,,unknown,unknown,Brest-Eastern Constituency No. 3  (Brest region),House of Representatives,2012,,,http://house.gov.by/index.php/images/page16/bogdanovich.jpg,
35939,BOIKO ANATOLY,boiko@house.gov.by,,unknown,unknown,Kopyl constituency No. 66 (Minsk region),House of Representatives,2012,,,http://house.gov.by/index.php/files/images/bojko.jpg,
35941,BOKHAN SERGEY,bokhan@house.gov.by,,unknown,unknown,Vitebsk-Zheleznodorozhny constituency No. 19  (Vitebsk region),House of Representatives,2012,,,http://house.gov.by/index.php/files/images/bohan.jpg,
35940,BORODENYA VALERY,borodenya@house.gov.by,,unknown,unknown,Vasnetsovsky constituency No. 93 (Minsk city),House of Representatives,2012,,,http://house.gov.by/index.php/files/images/borodenja_1.jpg,
35942,BUSKO VITALY,busko@house.gov.by,,unknown,unknown,Vostochny constituency No. 107 (Minsk city),House of Representatives,2012,,,http://house.gov.by/index.php/files/images/busjko.jpg,
36061,CHEKAN SVETLANA,shekan@house.gov.by,,unknown,unknown,Khoiniki constituency No. 47  (Gomel region),House of Representatives,2012,,,http://house.gov.by/files/images/chekan.jpg,
36062,CHEREVACH VLADIMIR,cherevach@house.gov.by,,unknown,unknown,Oktiabrsky constituency No. 97 (Minsk city),House of Representatives,2012,,,http://house.gov.by/files/images/cherevach.jpg,
35958,DANILEVICH TAISA,,,unknown,unknown,Soligorsk rural constituency district No. 69 (Minsk region),House of Representatives,2012,,,http://house.gov.by/index.php/files/images/danilevich_1.jpg,
35960,DEDUSHKIN VLADIMIR,orsha_rik@tut.by,,unknown,unknown,Orsha-Dnepr constituency No. 27 (Vitebsk region),House of Representatives,2012,,,http://house.gov.by/index.php/files/images/dedushkin.jpg,
35959,DEVYATOVSKY VADIM,devyatovsky@house.gov.by,,unknown,unknown,Novopolotsk constituency No. 25 (Vitebsk region),House of Representatives,2012,,,http://house.gov.by/index.php/files/images/devjatovskij.jpg,
35961,DOBRYNINA LIUDMILA,dobrynina@house.gov.by,,unknown,unknown,Orsha municipal constituency No. 26 (Vitebsk region),House of Representatives,2012,,,http://house.gov.by/index.php/files/images/dobrynina.jpg,
35962,DOROGOKUPETS YURY,dorogokupets@house.gov.by,,unknown,unknown,Dnepr-Bug constituency No. 10 (Brest region),House of Representatives,2012,,,http://house.gov.by/index.php/files/images/dorogokupec.jpg,
35963,DUDKIN SERGEY,dudkin@house.gov.by,,unknown,unknown,Avtozavod constituency No. 92  (Minsk city),House of Representatives,2012,,,http://house.gov.by/index.php/files/images/dudkin.jpg,
35964,ERMANTOVICH LEONID,,,unknown,unknown,Dyatlovo constituency No. 55 (Grodno region),House of Representatives,2012,,,http://house.gov.by/index.php/files/images/9330ermantovich.jpg,
36040,FESAK VIKTOR,fesak@house.gov.by,,unknown,unknown,Gomel  Yubileyny constituency No. 31 (Gomel region),House of Representatives,2012,,,http://house.gov.by/files/images/fesak.jpg,
36041,FILIPPOVICH GALINA,,,unknown,unknown,Svetlogorsk constituency No. 46  (Gomel region),House of Representatives,2012,,,http://house.gov.by/files/images/filippovich.jpg,
35951,GAIDUKEVICH VALERY,,,unknown,unknown,Pukhovichy constituency No. 65 (Minsk region),House of Representatives,2012,,,http://house.gov.by/index.php/files/images/gajdukevich.jpg,
