id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata
5ec20a81-a075-4465-a530-3805e1b316ad,AGEEV ALEKSANDR,AGEEV ALEKSANDR,ageey@house.gov.by,,,unknown,unknown,90,Shklov constituency No. 90 (Mogilev region),House of Representatives,5,,,http://house.gov.by/files/images/ageev.jpg,male,Q6656652
2fa57e13-8a9f-43f6-85be-b29e33098868,ALEKSEENKO VASILY,ALEKSEENKO VASILY,,,,unknown,unknown,98,Grushevo constituency No. 98 (Minsk city),House of Representatives,5,,,http://house.gov.by/files/images/alekseenko.jpg,male,Q9371375
16bc0c20-2ce6-4038-a2d7-c6a50b1453c5,ANDREICHENKO VLADIMIR,ANDREICHENKO VLADIMIR,,,,unknown,unknown,22,Dokshytsy constituency No. 22 (Vitebsk region),House of Representatives,5,,,http://house.gov.by/files/images/andrejchenko_1.jpg,male,Q2029677
8fd9f65c-29ac-497c-9c02-542c647d4a7b,APANASYUK LEONID,APANASYUK LEONID,apanasyuk@house.gov.by,,,unknown,unknown,40,Zhlobin constituency No. 40 (Gomel region),House of Representatives,5,,,http://house.gov.by/files/images/apanasjuk.jpg,male,Q11753400
0cc30115-c2f5-4dde-9e67-cf38f57a1025,BAZANOV VLADIMIR,BAZANOV VLADIMIR,,,,unknown,unknown,4,Brest-border constituency No. 4 (Brest region),House of Representatives,5,,,http://house.gov.by/files/images/bazanov.jpg,male,Q14394031
30de3658-0178-48ac-a5fa-cb99c94e6f62,BERESNEVA ELENA,BERESNEVA ELENA,beresneva@house.gov.by,,,unknown,unknown,49,Grodno-Zanemansky constituency No. 49 (Grodno region),House of Representatives,5,,,http://house.gov.by/files/images/beresneva_1.jpg,female,Q14393799
7c5058ea-e4d5-4099-b378-8fb722b44f61,BOGDANOVICH LARISA,BOGDANOVICH LARISA,,,,unknown,unknown,3,Brest-Eastern Constituency No. 3 (Brest region),House of Representatives,5,,,http://house.gov.by/images/page16/bogdanovich.jpg,female,Q9394017
2627b3be-1c95-4ab4-bb95-4252a2bd2b9e,BOIKO ANATOLY,BOIKO ANATOLY,boiko@house.gov.by,,,unknown,unknown,66,Kopyl constituency No. 66 (Minsk region),House of Representatives,5,,,http://house.gov.by/files/images/bojko.jpg,male,Q26897632
40a20903-b05d-4b7f-b481-ba2d012a27e5,BOKHAN SERGEY,BOKHAN SERGEY,bokhan@house.gov.by,,,unknown,unknown,19,Vitebsk-Zheleznodorozhny constituency No. 19 (Vitebsk region),House of Representatives,5,,,http://house.gov.by/files/images/bohan.jpg,male,Q9336209
2796d18a-58e6-4640-a8c3-60667c2fa895,BORODENYA VALERY,BORODENYA VALERY,borodenya@house.gov.by,,,unknown,unknown,93,Vasnetsovsky constituency No. 93 (Minsk city),House of Representatives,5,,,http://house.gov.by/files/images/borodenja_1.jpg,male,
d8f902b8-42c3-4c63-a375-1cd85c4ed7cd,BUSKO VITALY,BUSKO VITALY,busko@house.gov.by,,,unknown,unknown,107,Vostochny constituency No. 107 (Minsk city),House of Representatives,5,,,http://house.gov.by/files/images/busjko.jpg,male,Q9375489
b2e17e43-8439-4b79-aac2-f90453e56a71,CHEKAN SVETLANA,CHEKAN SVETLANA,shekan@house.gov.by,,,unknown,unknown,47,Khoiniki constituency No. 47 (Gomel region),House of Representatives,5,,,http://house.gov.by/files/images/chekan.jpg,female,
dfb843e3-ac71-4684-bba1-d1664e99c5aa,CHEREVACH VLADIMIR,CHEREVACH VLADIMIR,cherevach@house.gov.by,,,unknown,unknown,97,Oktiabrsky constituency No. 97 (Minsk city),House of Representatives,5,,,http://house.gov.by/files/images/cherevach.jpg,male,
8108f50d-29e3-4133-941b-e7f8c7d6ce30,DANILEVICH TAISA,DANILEVICH TAISA,,,,unknown,unknown,69,Soligorsk rural constituency district No. 69 (Minsk region),House of Representatives,5,,,http://house.gov.by/files/images/danilevich_1.jpg,female,
3653432d-0cc7-4de5-8992-e95a401ccdfa,DEDUSHKIN VLADIMIR,DEDUSHKIN VLADIMIR,orsha_rik@tut.by,,,unknown,unknown,27,Orsha-Dnepr constituency No. 27 (Vitebsk region),House of Representatives,5,,,http://house.gov.by/files/images/dedushkin.jpg,male,
e8da5aa3-dba1-475b-a3c8-3c774eaa8e06,DEVYATOVSKY VADIM,DEVYATOVSKY VADIM,devyatovsky@house.gov.by,,,unknown,unknown,25,Novopolotsk constituency No. 25 (Vitebsk region),House of Representatives,5,,,http://house.gov.by/files/images/devjatovskij.jpg,male,Q434537
6dc041f2-427e-4e1f-972e-2a5ca9d4692d,DOBRYNINA LIUDMILA,DOBRYNINA LIUDMILA,dobrynina@house.gov.by,,,unknown,unknown,26,Orsha municipal constituency No. 26 (Vitebsk region),House of Representatives,5,,,http://house.gov.by/files/images/dobrynina.jpg,female,
96433111-6a95-4437-bde3-5d8b08b0ad02,DOROGOKUPETS YURY,DOROGOKUPETS YURY,dorogokupets@house.gov.by,,,unknown,unknown,10,Dnepr-Bug constituency No. 10 (Brest region),House of Representatives,5,,,http://house.gov.by/files/images/dorogokupec.jpg,male,
f0dd40cc-e728-484b-b478-e5ce373f4943,DUDKIN SERGEY,DUDKIN SERGEY,dudkin@house.gov.by,,,unknown,unknown,92,Avtozavod constituency No. 92 (Minsk city),House of Representatives,5,,,http://house.gov.by/files/images/dudkin.jpg,male,
b7249d2b-bc12-4858-9d33-9466595682ad,ERMANTOVICH LEONID,ERMANTOVICH LEONID,,,,unknown,unknown,55,Dyatlovo constituency No. 55 (Grodno region),House of Representatives,5,,,http://house.gov.by/files/images/9330ermantovich.jpg,male,
f45aa70b-5bcc-40c8-b27a-7ac7d78e7050,FESAK VIKTOR,FESAK VIKTOR,fesak@house.gov.by,,,unknown,unknown,31,Gomel – Yubileyny constituency No. 31 (Gomel region),House of Representatives,5,,,http://house.gov.by/files/images/fesak.jpg,male,
1ec1b7bc-a59d-4ad0-86ef-4c7ea50a5c33,FILIPPOVICH GALINA,FILIPPOVICH GALINA,,,,unknown,unknown,46,Svetlogorsk constituency No. 46 (Gomel region),House of Representatives,5,,,http://house.gov.by/files/images/filippovich.jpg,female,
748cc395-41f6-43d4-94af-7980569162b2,GAIDUKEVICH VALERY,GAIDUKEVICH VALERY,,,,unknown,unknown,65,Pukhovichy constituency No. 65 (Minsk region),House of Representatives,5,,,http://house.gov.by/files/images/gajdukevich.jpg,male,
4fc3b277-3d8a-4310-a393-0f10f69c72e9,GRITSKEVICH GENNADY,GRITSKEVICH GENNADY,,,,unknown,unknown,17,Vitebsk-Gorkovsky constituency No. 17 (Vitebsk region),House of Representatives,5,,,http://house.gov.by/files/images/grickevich.jpg,male,
46598bc8-bea6-4372-9921-37a59e09c840,GUIVIK NATALIA,GUIVIK NATALIA,guivik@house.gov.by,,,unknown,unknown,28,Polotsk municipal constituency No. 28 (Vitebsk region),House of Representatives,5,,,http://house.gov.by/files/images/gujvik1.jpg,female,
42125542-034b-4894-a0f6-a199069e6374,GUMINSKY VIKTOR,GUMINSKY VIKTOR,,,,unknown,unknown,63,Borisov rural constituency district No. 63 (Minsk region),House of Representatives,5,,,http://house.gov.by/files/images/img_7868_1.jpg,male,Q9373951
da11902a-f976-43a4-9994-c207fb784615,GUSHCHA VALERY,GUSHCHA VALERY,gushcha@house.gov.by,,,unknown,unknown,54,Lida constituency No. 54 (Grodno region),House of Representatives,5,,,http://house.gov.by/files/images/guscha.jpg,male,
6409ecf1-bfb3-442b-a9cc-d89acc9ffd9f,IVANCHENKO NIKOLAI,IVANCHENKO NIKOLAI,ivanchenko@house.gov.by,,,unknown,unknown,70,Stolbtsy constituency No. 70 (Minsk region),House of Representatives,5,,,http://house.gov.by/files/images/ivanchenko.jpg,male,
a8534495-f965-4e96-99f9-9231d2bbd735,KHARITONCHIK DMITRY,KHARITONCHIK DMITRY,kharitonchik@house.gov.by,,,unknown,unknown,64,Zhodino constituency No. 64 (Minsk region),House of Representatives,5,,,http://house.gov.by/files/images/haritonchik.jpg,male,
53ee5acf-97ab-4a4e-be44-48f6b2f2e0da,KLESHCHUK INESSA,KLESHCHUK INESSA,kleshchuk@house.gov.by,,,unknown,unknown,67,Slutsk constituency No. 67 (Minsk region),House of Representatives,5,,,http://house.gov.by/files/images/kleschuk.jpg,female,Q11712387
1817b4f9-f835-4677-b8d2-441271d64027,KLIMOVICH NATALIA,KLIMOVICH NATALIA,klimovich@house.gov.by,,,Communist Party of Belarus,KPB,96,Chkalovsky constituency No. 96 (Minsk city),House of Representatives,5,,,http://house.gov.by/files/images/klimovich.jpg,female,Q14918190
1d03c9a2-43f0-473b-adbb-3d0173978c0e,KOKASH VALERY,KOKASH VALERY,kokash@house.gov.by,,,unknown,unknown,59,Smorgon constituency No. 59 (Grodno region),House of Representatives,5,,,http://house.gov.by/files/images/9311kokash.jpg,male,
a14684ce-fd0a-4e2e-b0e7-bd183ac05442,KOKHANOV ANATOLY,KOKHANOV ANATOLY,kokhanov@house.gov.by,,,unknown,unknown,56,Mosty constituency No. 56 (Grodno region),House of Representatives,5,,,http://house.gov.by/files/images/kohanov.jpg,male,
232c7fd1-4d1e-4fc6-ae60-a3b681ab5636,KOLTUNOV NIKOLAI,KOLTUNOV NIKOLAI,koltunov@house.gov.by,,,unknown,unknown,89,Osipovichy constituency No. 89 (Mogilev region),House of Representatives,5,,,http://house.gov.by/files/images/koltunov.jpg,male,
1b530dea-eebb-4b5d-92dc-19278563fcfa,KONONCHUK TATIANA,KONONCHUK TATIANA,kononchuk@house.gov.by,,,unknown,unknown,81,Bykhov constituency No. 81 (Mogilev region),House of Representatives,5,,,http://house.gov.by/files/images/kononchuk.jpg,female,
1d283ac6-cede-4ee9-a3ca-e619377ada56,KONOPLICH SERGEY,KONOPLICH SERGEY,konoplich@house.gov.by,,,unknown,unknown,43,Polesye constituency No. 43 (Gomel region),House of Representatives,5,,,http://house.gov.by/files/images/konoplich.jpg,male,Q9336219
0cb8bd89-8c06-42e1-b287-9de09d454f43,KOVALEVICH LEONID,KOVALEVICH LEONID,kovalevich@house.gov.by,,,unknown,unknown,11,Ivatsevichy constituency No. 11 (Brest region),House of Representatives,5,,,http://house.gov.by/files/images/kovalevich.jpg,male,
33d1881c-e879-4ac3-a235-4dc43943409a,KRASOVSKAYA TAMARA,KRASOVSKAYA TAMARA,krasovskaya@house.gov.by,,,unknown,unknown,62,Borisov rural constituency No. 62 (Minsk region),House of Representatives,5,,,http://house.gov.by/files/images/9799krasovskaja.jpg,female,
7d3e61c5-484c-48a0-bf29-cd5dade3969e,KRAVTSOV VLADIMIR,KRAVTSOV VLADIMIR,kravtsov@house.gov.by,,,unknown,unknown,83,Krichev constituency No. 83 (Mogilev region),House of Representatives,5,,,http://house.gov.by/files/images/kravcov.jpg,male,
4a671bc4-097e-4e19-ad0e-9de81ac0b3a5,KUBRAKOVA LIUDMILA,KUBRAKOVA LIUDMILA,kubrakova@house.gov.by,,,Communist Party of Belarus,KPB,102,Zapadny constituency No. 102 (Minsk city),House of Representatives,5,,,http://house.gov.by/files/images/kubrakova.jpg,female,
ee2ca4a0-abb9-428a-b1de-bcfc7e9231ed,KUCHINSKAYA NATALIA,KUCHINSKAYA NATALIA,kuchinskaya@house.gov.by,,,unknown,unknown,53,Ivye constituency No. 53 (Grodno region),House of Representatives,5,,,http://house.gov.by/files/images/kuchinskaja.jpg,female,
19e908ae-a0f4-4122-8886-c4657d4242a8,KULESH STANISLAV,KULESH STANISLAV,s_kulesh@house.gov.by,,,unknown,unknown,73,Molodechno rural constituency No. 73 (Minsk region),House of Representatives,5,,,http://house.gov.by/files/images/kulesh.jpg,male,
d4a0dfbb-47aa-4a6d-8c38-e6eda4603a8c,KUZMICH ALEKSEY,KUZMICH ALEKSEY,kuzmich@house.gov.by,,,Communist Party of Belarus,KPB,101,Frunzensky constituency No. 101 (Minsk city),House of Representatives,5,,,http://house.gov.by/files/images/kuzjmich.jpg,male,
f713d946-94d9-4dc1-9aa3-56947e5facb5,LAZOVSKAYA GALINA,LAZOVSKAYA GALINA,lazovskaya@house.gov.by,,,unknown,unknown,72,Molodechno municipal constituency No. 72 (Minsk region),House of Representatives,5,,,http://house.gov.by/files/images/lazovskaja.jpg,female,
0b406a35-1e70-4bc7-81d9-84e0fc26efd0,LEONENKO VALENTINA,LEONENKO VALENTINA,leonenko@house.gov.by,,,Communist Party of Belarus,KPB,95,Kupalovsky constituency No. 95 (Minsk city),House of Representatives,5,,,http://house.gov.by/files/images/9594leonenko.jpg,female,
cdbca88d-1a12-47ac-93e4-f229a611bbb9,LEVITSKAYA ANNA,LEVITSKAYA ANNA,levitskaya@house.gov.by,,,unknown,unknown,76,Minsk rural constituency No. 76 (Minsk region),House of Representatives,5,,,http://house.gov.by/files/images/levickaja.jpg,female,
d67cb2ac-ab68-4e35-8f8a-0fbea2e51ac6,LEVSHUNOV OLEG,LEVSHUNOV OLEG,levshunov.oleg@mail.ru,,,unknown,unknown,33,Gomel-Central constituency No. 33 (Gomel region),House of Representatives,5,,,http://house.gov.by/files/images/levshunov.jpg,male,
da3f0fad-e946-4e6a-8590-a440566c9851,LISKOVICH VIKTOR,LISKOVICH VIKTOR,liskovich@house.gov.by,,,unknown,unknown,51,Grodno-Nothern constituency No. 51 (Grodno region),House of Representatives,5,,,http://house.gov.by/files/images/liskovich.jpg,male,
b7e9a07a-50fb-477d-bb1e-3ce12e25e23f,LOPATINA ANNA,LOPATINA ANNA,lopatina@house.gov.by,,,unknown,unknown,35,Gomel-Promishlenny No. 35 (Gomel region),House of Representatives,5,,,http://house.gov.by/files/images/lopatina_1.jpg,female,
3fd0d2ed-0744-40cd-a675-67cf138fb261,MANDROVSKAYA ZINAIDA,MANDROVSKAYA ZINAIDA,,,,unknown,unknown,14,Pinsk municipal constituency No. 14 (Brest region),House of Representatives,5,,,http://house.gov.by/files/images/mandrovskaja.jpg,female,
88673e4c-6bf5-4d40-8c37-f1628964b25d,MEZHUEV ALEKSANDR,MEZHUEV ALEKSANDR,,,,unknown,unknown,52,Grodno rural constituency No. 52 (Grodno region),House of Representatives,5,,,http://house.gov.by/files/images/mezhuev.jpg,male,
65725c45-4bf9-46f9-a1ae-ad44c1d85849,MIKHALKOVA LIUDMILA,MIKHALKOVA LIUDMILA,mikhalkova@house.gov.by,,,unknown,unknown,39,Zhitkovichy constituency No. 39 (Gomel region),House of Representatives,5,,,http://house.gov.by/files/images/mihaljkova.jpg,female,
c80770ee-851f-4652-a5bc-7425071689a4,MIKHNO VASILIY,MIKHNO VASILIY,,,,unknown,unknown,50,Grodno-Central constituency No. 50 (Grodno region),House of Representatives,5,,,http://house.gov.by/files/images/mihno.jpg,male,
1d37d3d7-3649-4175-ac2e-4738be5776c2,MILOSHEVSKY VALENTIN,MILOSHEVSKY VALENTIN,miloshevsky@house.gov.by,,,unknown,unknown,2,Brest-Central constituency No. 2 (Brest region),House of Representatives,5,,,http://house.gov.by/files/images/miloshevskij.jpg,male,
ea963c3f-cf8a-4c3a-b602-9ec37e07735c,MISHUR ZHANNA,MISHUR ZHANNA,,,,unknown,unknown,79,Bobruisk-Pervomaysky constituency No. 79 (Mogilev region),House of Representatives,5,,,http://house.gov.by/files/images/mishur.jpg,female,
126ae66c-9d2a-4782-9035-8023e663dd83,MORKHAT MECHISLAV,MORKHAT MECHISLAV,,,,unknown,unknown,29,Sharkovshchina constituency No. 29 (Vitebsk region),House of Representatives,5,,,http://house.gov.by/files/images/morhat.jpg,male,
fdf601a4-88a0-4c0a-a3c2-e6976d5c9173,MOZHEIKO LEONID,MOZHEIKO LEONID,mozheiko@house.gov.by,,,unknown,unknown,94,Svisloch constituency No. 94 (Minsk city),House of Representatives,5,,,http://house.gov.by/files/images/mozhejko.jpg,male,
ad354fd3-56d7-4728-b3a4-9ec2da029c1e,MURASHKO ILYA,MURASHKO ILYA,murashko@house.gov.by,,,unknown,unknown,75,Logoisk constituency No. 75 (Minsk region),House of Representatives,5,,,http://house.gov.by/files/images/murashko.jpg,male,
2e438a2e-837a-4fd5-bc37-ced16244d6c4,MYAKINNIK ALEKSANDR,MYAKINNIK ALEKSANDR,myakinnik@house.gov.by,,,unknown,unknown,77,Zaslavl constituency No. 77 (Minsk region),House of Representatives,5,,,http://house.gov.by/files/images/mjakinnik.jpg,male,Q14421992
2c65089b-def3-4c96-be8b-a63b0f06982b,NAUMCHIK ALLA,NAUMCHIK ALLA,naumchik@house.gov.by,,,unknown,unknown,37,Gomel rural constituency No. 37 (Gomel region),House of Representatives,5,,,http://house.gov.by/files/images/naumchik.jpg,female,
c6135aa7-c17e-40ca-af22-b717ea5411b9,NAUMOVICH ANDREI,NAUMOVICH ANDREI,naumovich@house.gov.by,,,unknown,unknown,57,Novogrudok constituency No. 57 (Grodno region),House of Representatives,5,,,http://house.gov.by/files/images/naumovich_1.jpg,male,
38a63636-1b8d-406d-a1c1-135756d89519,NEKHAICHIK OKSANA,NEKHAICHIK OKSANA,nekhaichik@house.gov.by,,,unknown,unknown,91,Shabany constituency No. 91 (Minsk city),House of Representatives,5,,,http://house.gov.by/files/images/nehajchik.jpg,female,
