id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
917622ea-9d47-49b1-aa2b-616923f247e6,Adamopoulos Georgios,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Larissa,Hellenic Parliament,6,1989-11-05,,,
cd9f3107-520b-4e25-8b79-0825797bca7a,Adraktas Panagiotis,,,N.D. (New Democracy),nd,Athens B,Hellenic Parliament,6,1989-11-05,,,
149f4ab7-c280-4802-9b36-d775e80ab93a,Akrita Sylva - Kaiti,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Athens B,Hellenic Parliament,6,1989-11-05,,,
38e6bfae-8ab8-4a55-b19c-aa414c3998ad,Akritidis Nikolaos,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Thessaloniki A,Hellenic Parliament,6,1989-11-05,,,
2da3c026-443b-4760-a55c-2ad378ee61d0,Alampanos Dimitrios,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Fthiotida,Hellenic Parliament,6,1989-11-05,,,
3d2b085c-d6e2-496a-9577-93dc342e7013,Alevras Ioannis,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,State,Hellenic Parliament,6,1989-11-05,,,
31131ddf-feb5-45ea-84cb-7bdc15455a42,Anagnostopoulos Theodoros,,,N.D. (New Democracy),nd,Karditsa,Hellenic Parliament,6,1989-11-05,,,
4a3cd804-9af9-42f4-9dcf-6c3823d5c165,Anastasopoulos Nikolaos,,,N.D. (New Democracy),nd,Messinia,Hellenic Parliament,6,1989-11-05,,,
6fc923b3-3d74-42c2-8746-cc1c09aeb590,Andreoulakos Apostolos,,,N.D. (New Democracy),nd,Athens B,Hellenic Parliament,6,1989-11-05,,,
72e4fe52-d46b-453c-a1ce-c553d7f2004b,Andrianopoulos Andreas,,,N.D. (New Democracy),nd,Piraeus A,Hellenic Parliament,6,1989-11-05,,,
a2b75bf9-e76f-4791-ac7f-10715e9b60e6,Androulakis Dimitrios (Mimis),,,Coalition of the Left and Progress,coalitionoftheleftandprogress,Piraeus A,Hellenic Parliament,6,1989-11-05,,,
e1411004-4b36-403d-b5ec-848cc594ce77,Angelopoulos Nikolaos,,,N.D. (New Democracy),nd,Athens A,Hellenic Parliament,6,1990-01-12,,,
46d6adbe-358b-44f4-8607-1a7be51719d7,Anousaki Eleni - Ilektra,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Athens A,Hellenic Parliament,6,1989-11-05,,,
345e164c-3f68-48b3-a9fc-7242edf42b17,Anthopoulos Ioannis,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Serres,Hellenic Parliament,6,1989-11-05,,,
c08e5b3d-b8e0-4354-a85a-85a27e760960,Antoniou Christos,,,N.D. (New Democracy),nd,Magnesia,Hellenic Parliament,6,1989-11-05,,,
3078f660-7100-42bf-b6d2-e3a08805b076,Apostolidis Loukas,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Viotia,Hellenic Parliament,6,1989-11-05,,,
5e6d3676-ad5a-44e8-a997-ffaa03024f1e,Arseni Maria,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Pieria,Hellenic Parliament,6,1990-03-08,,,
491c1a55-532d-4260-a79b-277ad8915316,Arvanitis Fotios,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Fokida,Hellenic Parliament,6,1989-11-05,,,
a64ea77f-f335-4f60-bde8-1d13a6e3d8ae,Astrakos Evangelos,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Piraeus B,Hellenic Parliament,6,1989-11-05,,,
a64aa47f-1892-484a-9093-9a74ebbded40,Averof - Tositsas Evangelos,,,N.D. (New Democracy),nd,State,Hellenic Parliament,6,1990-01-02,,,
