id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
601b6bab-4bde-4f3e-8bcb-4ba2eba6f59b,Achmet Ilchan,,,N.D. (New Democracy),nd,Rodopi,Hellenic Parliament,11,2004-03-07,,,
cd9f3107-520b-4e25-8b79-0825797bca7a,Adraktas Panagiotis,,,N.D. (New Democracy),nd,Ileia,Hellenic Parliament,11,2004-03-07,,,
ecc1d9aa-cff3-46df-98b7-90b95739929a,Agorastos Konstantinos,,,N.D. (New Democracy),nd,Larissa,Hellenic Parliament,11,2004-03-07,,,
98f4d133-dcb5-4c88-97ae-aef90845de32,Aidonis Christos,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Drama,Hellenic Parliament,11,2004-03-07,,,
942ccdca-d387-4fb7-a8f1-e82349727699,Akrivakis Alexandros,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Viotia,Hellenic Parliament,11,2004-03-07,,,
64d513b0-ac72-47c5-9615-003eacc6a29d,Alavanos Nikolaou Alexandros,,,SYRIZA (Coalition of the Radical Left),syriza,Athens B,Hellenic Parliament,11,2004-03-07,,,
0684b63b-5af0-4522-8794-0c215a2f2acc,Alevras Athanasios (Nasos),,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Athens A,Hellenic Parliament,11,2004-03-07,,,
8fc48659-0294-4764-8cbf-11410c4fa87d,Alivizatos Petros - Pavlos,,,N.D. (New Democracy),nd,Kefallonia,Hellenic Parliament,11,2004-03-07,,,
c4e3413f-48ce-4fae-9f60-3f53ff911d62,Alogoskoufis Spyridon Georgios,,,N.D. (New Democracy),nd,Athens A,Hellenic Parliament,11,2004-03-07,,,
6fc923b3-3d74-42c2-8746-cc1c09aeb590,Andreoulakos Apostolos,,,N.D. (New Democracy),nd,Athens B,Hellenic Parliament,11,2004-03-07,,,
72e4fe52-d46b-453c-a1ce-c553d7f2004b,Andrianopoulos Andreas,,,INDEPENDENT,independent,State,Hellenic Parliament,11,2007-01-17,,,
a2b75bf9-e76f-4791-ac7f-10715e9b60e6,Androulakis Dimitrios (Mimis),,,PA.SO.K. (Panhellenic Socialist Movement),pasok,State,Hellenic Parliament,11,2004-03-07,,,
919a21f5-c973-4c78-9570-07e9a51a815e,Angelis Anestis,,,N.D. (New Democracy),nd,Kastoria,Hellenic Parliament,11,2004-03-07,,,
e1411004-4b36-403d-b5ec-848cc594ce77,Angelopoulos Nikolaos,,,N.D. (New Democracy),nd,Aitolo-Akarnania,Hellenic Parliament,11,2004-03-07,,,
43fbd6a8-8162-4d76-9185-fcb3955acdea,Anomeritis Georgios,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Athens B,Hellenic Parliament,11,2004-03-07,,,
87b57c7a-42c7-47c0-bce0-38a32fdd19b8,Antonakopoulos Panagiotis,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Ileia,Hellenic Parliament,11,2004-03-07,,,
56f6aec3-a194-43ca-adca-18cee82d10d1,Antoniou Antonia (Tonia),,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Fthiotida,Hellenic Parliament,11,2004-03-07,,,
3d808c64-c3b3-408c-95f6-69f1d8250856,Apostolaki Eleni-Maria (Milena),,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Athens B,Hellenic Parliament,11,2004-03-07,,,
88e3b3a3-3ea9-42a6-a87c-e9be491b5365,Arapoglou Chrysi,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Thessaloniki A,Hellenic Parliament,11,2004-03-07,,,
c7070c81-dfbe-4d25-9d38-cb458677af57,Argyris Evangelos,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Ioannina,Hellenic Parliament,11,2004-03-07,,,
179b025a-5d4e-4979-a3ed-0a71457f6ef0,Arsenis Gerasimos,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Athens A,Hellenic Parliament,11,2006-09-13,,,
e7de51bc-72ac-49dd-a848-7b49721dc247,Avramopoulos Dimitrios,,,N.D. (New Democracy),nd,Athens A,Hellenic Parliament,11,2004-03-07,,,
55e806fe-0f1c-4e4d-8c57-8f4ff4d78199,Bantouvas Konstantinou Konstantinos,,,N.D. (New Democracy),nd,Iraklio,Hellenic Parliament,11,2004-03-07,,,
a480dfa8-ab17-40b3-8ee9-a610cdac2156,Basiakos Evangelos,,,N.D. (New Democracy),nd,Viotia,Hellenic Parliament,11,2004-03-07,,,
3a794b4b-4d17-498a-b981-d334468944e7,Bekiris Michail,,,N.D. (New Democracy),nd,Achaia,Hellenic Parliament,11,2004-03-07,,,
0b9eeddd-e969-42b0-a37e-a7d0ffb31ead,Benaki - Psarouda Evangelou Anna,,,N.D. (New Democracy),nd,Athens A,Hellenic Parliament,11,2004-03-07,,,
431cb90c-c2aa-4fa5-b40a-437d147c7cf4,Benos Stavros - Ioannis,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Athens B,Hellenic Parliament,11,2004-03-07,,,
f75f4860-829d-4de9-96fe-0114fe658b14,Bernidaki - Alntous Eleftheria,,,N.D. (New Democracy),nd,State,Hellenic Parliament,11,2004-03-07,,,
1b0ab3fa-27c5-4c1b-834a-a4ce52d3c838,Bezas Antonios,,,N.D. (New Democracy),nd,Thesprotia,Hellenic Parliament,11,2004-03-07,,,
