id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
cd9f3107-520b-4e25-8b79-0825797bca7a,Adraktas Panagiotis,,,N.D. (New Democracy),nd,Ileia,Hellenic Parliament,10,2000-04-09,,,
942ccdca-d387-4fb7-a8f1-e82349727699,Akrivakis Alexandros,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Viotia,Hellenic Parliament,10,2000-04-09,,,
2da3c026-443b-4760-a55c-2ad378ee61d0,Alampanos Dimitrios,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Fthiotida,Hellenic Parliament,10,2000-04-09,,,
0684b63b-5af0-4522-8794-0c215a2f2acc,Alevras Athanasios (Nasos),,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Athens A,Hellenic Parliament,10,2000-04-09,,,
c4e3413f-48ce-4fae-9f60-3f53ff911d62,Alogoskoufis Spyridon Georgios,,,N.D. (New Democracy),nd,Athens A,Hellenic Parliament,10,2000-04-09,,,
2d25a720-2aaf-4a5b-9321-91268811e93b,Ampatzoglou Georgios,,,Coalition of the Left and Progress,coalitionoftheleftandprogress,Of Attica (rest),Hellenic Parliament,10,2002-12-31,,,
31131ddf-feb5-45ea-84cb-7bdc15455a42,Anagnostopoulos Theodoros,,,N.D. (New Democracy),nd,Karditsa,Hellenic Parliament,10,2000-04-09,,,
6fc923b3-3d74-42c2-8746-cc1c09aeb590,Andreoulakos Apostolos,,,N.D. (New Democracy),nd,Athens B,Hellenic Parliament,10,2000-04-09,,,
919a21f5-c973-4c78-9570-07e9a51a815e,Angelis Anestis,,,N.D. (New Democracy),nd,Kastoria,Hellenic Parliament,10,2000-04-09,,,
e1411004-4b36-403d-b5ec-848cc594ce77,Angelopoulos Nikolaos,,,N.D. (New Democracy),nd,Aitolo-Akarnania,Hellenic Parliament,10,2000-04-09,,,
669ab2f9-cdb3-477b-94cc-f92d83b688d1,Angelousis Efstathios,,,N.D. (New Democracy),nd,Fthiotida,Hellenic Parliament,10,2003-01-28,,,
43fbd6a8-8162-4d76-9185-fcb3955acdea,Anomeritis Georgios,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Athens B,Hellenic Parliament,10,2000-04-09,,,
46d6adbe-358b-44f4-8607-1a7be51719d7,Anousaki Eleni - Ilektra,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Athens A,Hellenic Parliament,10,2002-12-31,,,
345e164c-3f68-48b3-a9fc-7242edf42b17,Anthopoulos Ioannis,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Serres,Hellenic Parliament,10,2000-04-09,,,
87b57c7a-42c7-47c0-bce0-38a32fdd19b8,Antonakopoulos Panagiotis,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Ileia,Hellenic Parliament,10,2000-04-09,,,
3d808c64-c3b3-408c-95f6-69f1d8250856,Apostolaki Eleni-Maria (Milena),,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Athens B,Hellenic Parliament,10,2000-09-20,,,
