id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata,wikidata_group,wikidata_area
c278551a-1d85-4276-a687-364b6e2c3175,Alexander Snowdon,Alexander Snowdon,,,,Independent,independent,alderney,Alderney,States,2017,,,http://www.alderney.gov.gg/media/image/a/a/AlexSnowdon.jpg,male,,Q327591,
6246943d-e662-4b3c-985a-f3aaf4f8f171,Annie Burgess,Annie Burgess,,,,Independent,independent,alderney,Alderney,States,2017,,,,,,Q327591,
4c15c520-f5f9-4a7e-894d-979e4e2e1463,Christian Harris,Christian Harris,,,,Independent,independent,alderney,Alderney,States,2017,,,,,,Q327591,
7d25b51e-169d-4baa-b312-77d69285b3a4,David Earl,David Earl,,,,Independent,independent,alderney,Alderney,States,2017,,,,,,Q327591,
b9a6c59e-a3cf-406e-88b8-9bba70ffbb30,Graham McKinley,Graham McKinley,,,,Independent,independent,alderney,Alderney,States,2017,,,,male,,Q327591,
b09914ca-204d-4b4e-986f-0e8eb0513ae5,James Dent,James Dent,,,,Independent,independent,alderney,Alderney,States,2017,,,,male,,Q327591,
35a98b6f-6096-415e-ba7b-57cd941c052a,Kevin Gentle,Kevin Gentle,,,,Independent,independent,alderney,Alderney,States,2017,,,http://www.alderney.gov.gg/media/image/l/7/KevinGentle2.jpg,,,Q327591,
a3833a8a-61b0-415a-a459-b6726d916f7b,Louis Jean,Louis Jean,,,,Independent,independent,alderney,Alderney,States,2017,,,http://www.alderney.gov.gg/media/image/7/2/140913_Alderney-731.jpg,male,,Q327591,
220c868f-5bff-4337-9611-25f16c5f2dae,Mike Dean,Mike Dean,,,,Independent,independent,alderney,Alderney,States,2017,,,,,,Q327591,
a11887ce-2c42-4555-bfd9-0843f3a9ced0,Steve Roberts,Steve Roberts,,,,Independent,independent,alderney,Alderney,States,2017,,,http://www.alderney.gov.gg/media/image/8/e/140913_Alderney-779.jpg,male,,Q327591,
