id,name,position,start_date,end_date,type
f708bc54-9941-4fbc-8d1d-a678fa47369a,Dan Meridor,Minister without portfolio,2001-08-29,2003-02-28,cabinet
f708bc54-9941-4fbc-8d1d-a678fa47369a,Dan Meridor,Deputy Prime Minister of Israel,2009-04-01,2013-03-18,cabinet
e885815f-63e6-441f-bd5d-29c0da3e7403,Binyamin (Fouad) Ben-Eliezer,Minister of Defence,2001-03-07,2002-11-02,cabinet
e885815f-63e6-441f-bd5d-29c0da3e7403,Binyamin (Fouad) Ben-Eliezer,"Minister of National Infrastructure, Energy, and Water",2005-01-10,2005-11-23,cabinet
e885815f-63e6-441f-bd5d-29c0da3e7403,Binyamin (Fouad) Ben-Eliezer,"Minister of National Infrastructure, Energy, and Water",2006-05-04,2009-03-31,cabinet
e885815f-63e6-441f-bd5d-29c0da3e7403,Binyamin (Fouad) Ben-Eliezer,Minister of Communications,1999-07-06,2001-03-07,cabinet
e885815f-63e6-441f-bd5d-29c0da3e7403,Binyamin (Fouad) Ben-Eliezer,Deputy Prime Minister of Israel,1999-07-06,2001-03-07,cabinet
3fc82140-7027-428a-ae88-056662ec3941,Ezer Weizman,Minister of Defence,1977-06-20,1980-05-26,cabinet
3fc82140-7027-428a-ae88-056662ec3941,Ezer Weizman,Minister without portfolio,1984-09-13,1988-12-22,cabinet
d07b0cf5-2c0d-4957-98cc-813dc8eb57a5,Ephraim Sneh,Minister of Health,1994-06-01,1996-06-18,cabinet
c7aa4f8b-94fd-4da6-8f1e-ff042cc0b4a9,Israel Rokach,Internal Affairs Minister of Israel,1952,1955,cabinet
f6615875-8b85-4050-bc5b-c9d655a22e5c,Menachem Begin,Minister of Defence,1980-05-28,1981-08-05,cabinet
f6615875-8b85-4050-bc5b-c9d655a22e5c,Menachem Begin,Minister of Defence,1983-02-14,1983-02-23,cabinet
f6615875-8b85-4050-bc5b-c9d655a22e5c,Menachem Begin,Minister of Agriculture and Rural Development,1983-06-19,1983-10-10,cabinet
f6615875-8b85-4050-bc5b-c9d655a22e5c,Menachem Begin,Minister without portfolio,1967-06-05,1970-08-06,cabinet
f6615875-8b85-4050-bc5b-c9d655a22e5c,Menachem Begin,Minister of Communications,1977-06-20,1977-10-24,cabinet
f6615875-8b85-4050-bc5b-c9d655a22e5c,Menachem Begin,Prime Minister of Israel,1977-06-21,1983-10-10,cabinet
200acc74-aa74-466a-8a8c-c8ae5662a5a2,Eliezer Kaplan,Deputy Prime Minister of Israel,1952-06-25,1952-07-13,cabinet
a7d5edac-a8dd-4cd6-acae-c0c0404405c0,Mordechai Gur,Minister of Health,1984-09-13,1986-10-20,cabinet
a7d5edac-a8dd-4cd6-acae-c0c0404405c0,Mordechai Gur,Minister without portfolio,1988-04-18,1990-03-15,cabinet
e985308e-6385-41ad-b659-6359d16dd32a,Ronnie Bar-On,"Minister of National Infrastructure, Energy, and Water",2006-01-18,2006-05-04,cabinet
0690b2ce-cf84-456a-ad2c-6c9f9d000067,Yuval Steinitz,Minister of Finance,2009-03-31,2013-03-18,cabinet
0690b2ce-cf84-456a-ad2c-6c9f9d000067,Yuval Steinitz,"Minister of National Infrastructure, Energy, and Water",2015-05-14,,cabinet
0690b2ce-cf84-456a-ad2c-6c9f9d000067,Yuval Steinitz,Minister of Intelligence and Atomic Energy,2013-03-18,2015-05-14,cabinet
0690b2ce-cf84-456a-ad2c-6c9f9d000067,Yuval Steinitz,Strategic Affairs Minister of Israel,2013-03-18,2015-05-14,cabinet
f6729c6e-231d-4b13-82ff-a7efd7b02ea0,Mordechai Nurock,Minister of Communications,1952-11-03,1952-12-24,cabinet
5d8f908e-22fb-4f67-a8c5-6ea2afde86dd,Israel Galili,Minister without portfolio,1966-01-12,1967-06-05,cabinet
5d8f908e-22fb-4f67-a8c5-6ea2afde86dd,Israel Galili,Minister without portfolio,1969-03-17,1977-06-20,cabinet
c32b78fa-393c-4082-ad16-d124dba78e34,Yair Lapid,Minister of Finance,2013-03-18,2014-12-04,cabinet
31f05e4a-8d8a-4247-8c76-b4cf0e408751,Tzipi Livni,Minister of Foreign Affairs,2006-01-18,2009-04-01,cabinet
31f05e4a-8d8a-4247-8c76-b4cf0e408751,Tzipi Livni,Minister of Agriculture and Rural Development,2002-12-17,2003-02-28,cabinet
31f05e4a-8d8a-4247-8c76-b4cf0e408751,Tzipi Livni,Minister without portfolio,2001-08-29,2002-12-17,cabinet
31f05e4a-8d8a-4247-8c76-b4cf0e408751,Tzipi Livni,Minister of Immigrant Absorption,2003-02-28,2006-05-04,cabinet
31f05e4a-8d8a-4247-8c76-b4cf0e408751,Tzipi Livni,Minister of Construction,2004-06-04,2005-01-10,cabinet
31f05e4a-8d8a-4247-8c76-b4cf0e408751,Tzipi Livni,Justice Minister of Israel,2004-12-05,2006-05-04,cabinet
31f05e4a-8d8a-4247-8c76-b4cf0e408751,Tzipi Livni,Justice Minister of Israel,2006-11-29,2007-02-07,cabinet
31f05e4a-8d8a-4247-8c76-b4cf0e408751,Tzipi Livni,Justice Minister of Israel,2013-03-18,2014-12-04,cabinet
cc4519ae-05da-464f-a497-287ac7a57f99,Rechavam Ze`evi,Minister without portfolio,1991-02-05,1992-01-21,cabinet
44b96f47-4811-496f-9cac-6b7e30272851,Yuli-Yoel Edelstein,Minister of Immigrant Absorption,1996-06-18,1999-07-06,cabinet
44b96f47-4811-496f-9cac-6b7e30272851,Yuli-Yoel Edelstein,Minister of Diaspora Affairs,2009-03-31,2013-03-18,cabinet
96a4eb11-47da-4c6c-89ec-3d68e1745d77,Kadish Luz,Minister of Agriculture and Rural Development,1955-11-03,1959-12-17,cabinet
0cfd516d-79ae-4f40-85ef-2f0eecb22aa6,Moshe Katsav,Deputy Prime Minister of Israel,1996-06-18,1999-07-06,cabinet
e95e49d6-c745-4c70-a11c-4d84941287a6,Moshe Dayan,Minister of Defence,1967-06-05,1974-06-03,cabinet
e95e49d6-c745-4c70-a11c-4d84941287a6,Moshe Dayan,Minister of Foreign Affairs,1977-06-20,1979-10-23,cabinet
