id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata
44dce6ab-187a-47c6-aa3f-566024002976,Alexander De Croo,Alexander De Croo,,,,Open Vld,open_vld,area/oost-vlaanderen,Oost-Vlaanderen,Chamber of Representatives,54,,2014-10-14,https://upload.wikimedia.org/wikipedia/commons/3/33/Alexander_de_croo_675.jpg,male,Q476596
8eface70-0ebd-40c0-a4a6-a5989e5e7a20,Annemie Turtelboom,Turtelboom Annemie,annemie.turtelboom@dekamer.be,ATurtelboom,,Open Vld,open_vld,area/antwerpen,Antwerpen,Chamber of Representatives,54,,2014-07-30,http://www.lachambre.be/site/wwwroot/images/cv/01102.gif,female,Q454893
8eface70-0ebd-40c0-a4a6-a5989e5e7a20,Annemie Turtelboom,Turtelboom Annemie,annemie.turtelboom@dekamer.be,ATurtelboom,,Open Vld,open_vld,area/antwerpen,Antwerpen,Chamber of Representatives,54,2016-04-29,,http://www.lachambre.be/site/wwwroot/images/cv/01102.gif,female,Q454893
c6340002-76ab-4ce1-a11e-888675d3fa54,Barbara Pas,Pas Barbara,barbara.pas@dekamer.be,,,Vlaams Belang,vlaams_belang,area/oost-vlaanderen,Oost-Vlaanderen,Chamber of Representatives,54,,,http://www.lachambre.be/site/wwwroot/images/cv/01236.gif,female,Q2884009
107d7430-f8ab-43af-b476-cb8e506e0e5f,Bart De Wever,De Wever Bart,bart.dewever@dekamer.be,,,N-VA,n-va,area/antwerpen,Antwerpen,Chamber of Representatives,54,,,http://www.lachambre.be/site/wwwroot/images/cv/01200.gif,male,Q336599
2f83f5a9-299d-4edd-b689-d99fdf3d8cd4,Bert Wollants,Wollants Bert,bert.wollants@dekamer.be,,,N-VA,n-va,area/antwerpen,Antwerpen,Chamber of Representatives,54,,,http://www.lachambre.be/site/wwwroot/images/cv/06147.gif,male,Q2417142
ee03e087-06f3-46a9-9aa5-67d7cbe0f7bf,Carina Van Cauter,Van Cauter Carina,carina.vancauter@dekamer.be,,,Open Vld,open_vld,area/oost-vlaanderen,Oost-Vlaanderen,Chamber of Representatives,54,,,http://www.lachambre.be/site/wwwroot/images/cv/01230.gif,female,Q2938795
10ad1b98-116a-4767-a5e3-cd58c9a30faf,Christian Brotcorne,Brotcorne Christian,christian.brotcorne@lachambre.be,,,cdH,cdh,area/henegouwen,Henegouwen,Chamber of Representatives,54,,,http://www.lachambre.be/site/wwwroot/images/cv/01094.gif,male,Q2965092
b92f8ee2-a167-45fb-9b90-8b07b73d2e5b,Christoph D'Haese,D'Haese Christoph,christoph.dhaese@dekamer.be,,,N-VA,n-va,area/oost-vlaanderen,Oost-Vlaanderen,Chamber of Representatives,54,,,http://www.lachambre.be/site/wwwroot/images/cv/06907.gif,male,Q2305667
907e28cb-f922-4b69-8415-82d9bc0c1888,David Geerts,Geerts David,david.geerts@dekamer.be,,,sp.a,sp.a,area/antwerpen,Antwerpen,Chamber of Representatives,54,,,http://www.lachambre.be/site/wwwroot/images/cv/01127.gif,male,Q3017951
