id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata
9cd59207-4b5c-45a1-8605-e8fedcc8f863,Alfredo Anaya Gudiño,Anaya Gudiño Alfredo,alfredo.anaya@congreso.gob.mx,,,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:michoacán/circunscripción:5,Michoacán 5,Chamber of Deputies,62,,,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/285.png,male,Q16144498
1d13d391-e46c-4d89-89cb-f809265fea83,Alma Jeanny Arroyo Ruíz,Arroyo Ruíz Alma Jeanny,alma.arroyo@congreso.gob.mx,,,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:veracruz/distrito:6,Veracruz 6,Chamber of Deputies,62,,,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/077.png,female,Q16146032
94020f6f-8a91-49de-84b4-6593f985ed0d,Ana Isabel Allende Cano,Allende Cano Ana Isabel,ana.allende@congreso.gob.mx,,,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:puebla/distrito:8,Puebla 8,Chamber of Deputies,62,,,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/010.png,female,Q16146549
77b9815f-67d1-43e8-96e8-ccf09c9aea0a,Antonio Francisco Astiazarán Gutiérrez,Astiazarán Gutiérrez Antonio Francisco,antonio.astiazaran@congreso.gob.mx,,,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:sonora/distrito:4,Sonora 4,Chamber of Deputies,62,,,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/151.png,male,Q16146386
5783f1c3-eb80-40ca-ab7d-84145c874748,Brenda María Izontli Alvarado Sánchez,Alvarado Sánchez Brenda María Izontli,brenda.alvarado@congreso.gob.mx,,,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:méxico/distrito:11,México 11,Chamber of Deputies,62,,,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/022.png,female,Q16146888
6d61bd6e-de45-418e-95e7-85b81007cd8e,Carlos Humberto Aceves y del Olmo,Aceves y del Olmo Carlos Humberto,carlos.aceves@congreso.gob.mx,,,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Distrito Federal 4,Chamber of Deputies,62,,,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/403.png,male,Q16105261
820be5e1-0e23-4506-acaa-0d6acefba433,Celestino Manuel Alonso Álvarez,Alonso Álvarez Celestino Manuel,celestino.alonso@congreso.gob.mx,,,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:oaxaca/circunscripción:3,Oaxaca 3,Chamber of Deputies,62,,,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/546.png,male,
40fe344a-dfae-4745-8af8-42e3021fd60b,Elsa Patricia Araujo de la Torre,Araujo de la Torre Elsa Patricia,patricia.araujo@congreso.gob.mx,,,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:tamaulipas/circunscripción:2,Tamaulipas 2,Chamber of Deputies,62,,,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/301.png,female,Q16147132
180a72fb-0cde-4016-a098-b95ccf3779ea,Francisco Arroyo Vieyra,Arroyo Vieyra Francisco,francisco.arroyo@congreso.gob.mx,,,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:guanajuato/circunscripción:2,Guanajuato 2,Chamber of Deputies,62,,,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/307.png,male,Q5865160
8e1516b9-b01e-4d74-a9c9-576be2344498,Leobardo Alcalá Padilla,Alcalá Padilla Leobardo,leobardo.alcala@congreso.gob.mx,,,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:jalisco/distrito:8,Jalisco 8,Chamber of Deputies,62,,,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/130.png,male,Q16149263
6325cfa9-6a7c-4ada-8740-0055a2b8acba,Luis Ricardo Aldana Prieto,Aldana Prieto Luis Ricardo,luis.aldana@congreso.gob.mx,,,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:veracruz/circunscripción:3,Veracruz 3,Chamber of Deputies,62,,,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/404.png,male,Q6107974
276383db-96ab-46f0-99d2-a06aa15f6d8b,Miguel Ángel Aguayo López,Aguayo López Miguel Ángel,miguel.aguayo@congreso.gob.mx,,,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:colima/distrito:1,Colima 1,Chamber of Deputies,62,,,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/005.png,male,Q16146526
eb0318e6-cdf5-4417-940b-cc4792f649c5,Salvador Arellano Guzmán,Arellano Guzmán Salvador,salvador.arellano@congreso.gob.mx,,,Partido Revolucionario Institucional,PRI,ocd-division/country:mx/entidad:jalisco/distrito:4,Jalisco 4,Chamber of Deputies,62,,,http://sitl.diputados.gob.mx/LXII_leg/fotos_lxiiconfondo/123.png,male,Q16147432
