id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,term,start_date,image,gender,wikidata,wikidata_group,wikidata_area
c189d447-b62e-47b5-a315-2f6a80024bed,Ardwell M.R. Irion,Ardwell M.R. Irion,Ardwell.Irion@sxmparliament.org,,,National Alliance,national_alliance,,,3,2016-11-01,http://www.sxmparliament.org/images/irion.jpg,,,Q16916271,
ae5bca8e-dc3e-4a8d-82cc-ec5eb513e798,Chanel E. Brownbill,Chanel E. Brownbill,chanel.brownbill@sxmparliament.org,,,United Democrats,united_democrats,,,3,2016-11-01,http://www.sxmparliament.org/images/browbill.jpg,,,,
a2f5489e-0ffa-4382-9fe0-a6c64e59e65d,Christophe T. Emmanuel,Christophe T. Emmanuel,Christophe.Emmanuel@sxmparliament.org,,,National Alliance,national_alliance,,,3,2016-11-01,http://www.sxmparliament.org/images/c-emmanuel.jpg,,,Q16916271,
583e51eb-6bda-4263-9f24-59c85bc4f1dd,Egbert J. Doran,Egbert J. Doran,Egbert.Doran@sxmparliament.org,,,National Alliance,national_alliance,,,3,2016-11-01,http://www.sxmparliament.org/images/MP-E.-Doran.jpg,,,Q16916271,
7e0f9b2a-974e-4b19-bbad-0c931cfac617,Emil Lee,Emil Lee,Emil.Lee@sxmparliament.org,,,United Democrats,united_democrats,,,3,2016-11-01,http://www.sxmparliament.org/images/lee.jpg,,,,
c197810e-6a10-42f9-a5e1-71f217d25ba7,Franklin A. Meyers,Franklin A. Meyers,franklin.meyers@sxmparliament.org,,,United Democrats,united_democrats,,,3,2016-11-01,http://www.sxmparliament.org/images/fmeyers.jpg,,,,
c28e838d-5118-443a-aeea-a665a8f06c68,Frans G. Richardson,Frans G. Richardson,Frans.Richardson@sxmparliament.org,,,United St. Maarten Party,united_st._maarten_party,,,3,2016-11-01,http://www.sxmparliament.org/images/f-richardson.jpg,,,Q18618866,
012ce99c-9512-402b-9dbd-36c01f309bbb,Luc F.E. Mercelina,Luc F.E. Mercelina,Luc.Mercelina@sxmparliament.org,,,United Democrats,united_democrats,,,3,2016-11-01,http://www.sxmparliament.org/images/MP-L.-Mercelina.jpg,,,,
4820099e-a856-45ea-90c0-609b8cd3dd48,Rolando Brison,Rolando Brison,Rolando.Brison@sxmparliament.org,,,United St. Maarten Party,united_st._maarten_party,,,3,2016-11-01,http://www.sxmparliament.org/images/MP-R.-Brison.jpg,,,Q18618866,
52f1c83c-0ed1-4d56-9123-4416572b8b81,Sarah A. Wescot-Williams,Sarah A. Wescot-Williams,sarah.wescot-williams@sxmparliament.org,,,United Democrats,united_democrats,,,3,2016-11-01,http://www.sxmparliament.org/images/s-williams.jpg,,,,
62a29224-e04e-4621-90d4-1f6de6ed8fea,Sidharth M. Bijlani,Sidharth M. Bijlani,Sidharth.Bijlani@sxmparliament.org,,,United Democrats,united_democrats,,,3,2016-11-01,http://www.sxmparliament.org/images/cookie.jpg,,,,
2bccae69-3590-4803-8edc-f0828d85fcb6,Silveria E. Jacobs,Silveria E. Jacobs,Silveria.Jacobs@sxmparliament.org,,,National Alliance,national_alliance,,,3,2016-11-01,http://www.sxmparliament.org/images/MP-S-Jacobs.jpg,,,Q16916271,
7d0d91bd-4fe8-49b9-b904-86b6af101d74,Theodore E. Heyliger,Theodore E. Heyliger,thedore.heyliger@sxmparliament.org,,,United Democrats,united_democrats,,,3,2016-11-01,http://www.sxmparliament.org/images/t-heyliger.jpg,,,,
780c818e-1dc3-4bb4-82a5-0eac7117e1f8,William V. Marlin,William V. Marlin,William.Marlin@sxmparliament.org,,,National Alliance,national_alliance,,,3,2016-11-01,http://www.sxmparliament.org/images/w-marlin.jpg,,,Q16916271,
e8d43756-1797-45fd-ad12-a56cc62dc710,Wycliffe S. Smith,Wycliffe S. Smith,Wycliffe.Smith@sxmparliament.org,,,Sint Maarten Christian Party,sint_maarten_christian_party,,,3,2016-11-01,http://www.sxmparliament.org/images/MPW.-Smith.jpg,,,,
