id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
550303f2273a39033bab36a1,Apáti István,apati.istvan@parlament.hu,,Jobbik,550303fa273a39033bab36eb,,Országgyűlés,550303bc273a39033bab34e1,2010-05-14,2014-05-05,http://files.parldata.eu/hu/orszaggyules/people/550303f2273a39033bab36a1/image.28.jpeg,
550303de273a39033bab3619,B. Nagy László,laszlo.b.nagy@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34e1,2010-05-14,2014-05-05,http://files.parldata.eu/hu/orszaggyules/people/550303de273a39033bab3619/image.26.jpeg,
550303be273a39033bab34f9,Balczó Zoltán,,,Jobbik,550303fa273a39033bab36eb,,Országgyűlés,550303bc273a39033bab34e1,2010-05-14,2014-05-05,http://files.parldata.eu/hu/orszaggyules/people/550303be273a39033bab34f9/image.jpeg,
550303e4273a39033bab364b,Balla György,gyorgy.balla@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34e1,2010-05-14,2014-05-05,http://files.parldata.eu/hu/orszaggyules/people/550303e4273a39033bab364b/image.26.jpeg,
550303e3273a39033bab3643,Balla Mihály,mihaly.balla@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34e1,2010-05-14,2014-05-05,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3643/image.26.jpeg,
550303dd273a39033bab3613,Balog Zoltán,zoltan.balog@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34e1,2010-05-14,2014-05-05,http://files.parldata.eu/hu/orszaggyules/people/550303dd273a39033bab3613/image.26.jpeg,
550303f1273a39033bab369f,Bana Tibor,bana.tibor@parlament.hu,,Jobbik,550303fa273a39033bab36eb,,Országgyűlés,550303bc273a39033bab34e1,2010-05-14,2014-05-05,http://files.parldata.eu/hu/orszaggyules/people/550303f1273a39033bab369f/image.28.jpeg,
550303dd273a39033bab3615,Bartos Mónika,monika.bartos@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34e1,2010-05-14,2014-05-05,http://files.parldata.eu/hu/orszaggyules/people/550303dd273a39033bab3615/image.26.jpeg,
550303dc273a39033bab3609,Becsó Zsolt,zsolt.becso@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34e1,2010-05-14,2014-05-05,http://files.parldata.eu/hu/orszaggyules/people/550303dc273a39033bab3609/image.26.jpeg,
550303e3273a39033bab3645,Bencsik János,janos.bencsik@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34e1,2010-05-14,2014-05-05,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3645/image.26.jpeg,
550303dc273a39033bab3605,Bodó Sándor,bodo.sandor@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34e1,2011-10-24,2014-05-05,http://files.parldata.eu/hu/orszaggyules/people/550303dc273a39033bab3605/image.26.jpeg,
550303db273a39033bab3603,Boldog István,istvan.boldog@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34e1,2010-05-14,2014-05-05,http://files.parldata.eu/hu/orszaggyules/people/550303db273a39033bab3603/image.26.jpeg,
550303da273a39033bab35f9,Budai Gyula,gyula.budai@parlament.hu,,Fidesz,550303fa273a39033bab36e7,,Országgyűlés,550303bc273a39033bab34e1,2010-05-14,2014-05-05,http://files.parldata.eu/hu/orszaggyules/people/550303da273a39033bab35f9/image.26.jpeg,
