id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
94,Alan John Henry Maclean,a.maclean@gov.je,,Independent,independent,Island-wide,States,2011,,,http://www.statesassembly.gov.je/SiteCollectionImages/States%20Members/Alan%20Maclean.jpg,
28,Alan Simon Crowcroft,s.crowcroft@gov.je,,Independent,independent,St. Helier,States,2011,,,http://www.statesassembly.gov.je/SiteCollectionImages/States%20Members/Simon%20Crowcroft.jpg,
97,Andrew David Lewis,a.lewis@gov.je,,Independent,independent,St. Helier,States,2011,,,http://statesassembly/SiteCollectionImages/States%20Members/Deputy%20Andrew%20Lewis.jpg,
133,Andrew Kenneth Francis  Green M.B.E.,a.green@gov.je,,Independent,independent,Island-wide,States,2011,,,http://www.statesassembly.gov.je/SiteCollectionImages/States%20Members/Andrew%20Green.jpg,
92,Anne Enid Pryke,a.pryke@gov.je,,Independent,independent,Trinity,States,2011,,,http://www.statesassembly.gov.je/SiteCollectionImages/States%20Members/Anne%20Pryke.jpg,
71,Carolyn Fiona Labey,c.labey@gov.je,,Independent,independent,Grouville,States,2011,,,http://www.statesassembly.gov.je/SiteCollectionImages/States%20Members/Carolyn%20Labey.jpg,
208,Christopher Hugh Taylor,c.taylor@gov.je,,Independent,independent,St. John,States,2011,,,http://www.statesassembly.gov.je/SiteCollectionImages/States%20Members/Christopher%20Taylor.jpg,
91,Deidre Wendy Mezbourian,d.mezbourian@gov.je,,Independent,independent,St. Lawrence,States,2011,,,http://www.statesassembly.gov.je/SiteCollectionImages/States%20Members/Deidre%20Mezbourian.jpg,
128,Edward James Noel,e.noel@gov.je,,Independent,independent,St. Lawrence,States,2011,,,http://www.statesassembly.gov.je/SiteCollectionImages/States%20Members/Edward%20Noel.jpg,
153,"General Sir John McColl KCB, CBE, DSO",,,Independent,independent,,States,2011,,,http://www.statesassembly.gov.je/SiteCollectionImages/States%20Members/Sir%20John%20McColl.jpg,
63,Geoffrey Peter Southern,g.southern@gov.je,,Independent,independent,St. Helier,States,2011,,,http://www.statesassembly.gov.je/SiteCollectionImages/States%20Members/Geoffrey%20Southern.jpg,
211,Graham John Truscott,g.truscott@gov.je,,Independent,independent,St. Brelade,States,2011,,,http://www.statesassembly.gov.je/SiteCollectionImages/States%20Members/Graham%20Truscott.jpg,
152,Howard Sharp QC,h.sharp@gov.je,,Independent,independent,,States,2011,,,http://www.statesassembly.gov.je/SiteCollectionImages/States%20Members/nophotopic.jpg,
98,Ian Joseph Gorst,i.gorst@gov.je,,Independent,independent,Island-wide,States,2011,,,http://www.statesassembly.gov.je/SiteCollectionImages/States%20Members/Ian%20Gorst.jpg,
73,Jacqueline Ann Hilton,j.hilton@gov.je,,Independent,independent,St. Helier,States,2011,,,http://www.statesassembly.gov.je/SiteCollectionImages/States%20Members/Jacqueline%20Hilton.jpg,
139,Jeremy Martin Maçon,j.macon@gov.je,,Independent,independent,St. Saviour,States,2011,,,http://www.statesassembly.gov.je/SiteCollectionImages/States%20Members/Jeremy%20Macon.jpg,
