id,name,position,start_date,end_date,type
bff79cbd-38ef-4384-b771-d13be9c10c3d,Гройсман Володимир Борисович,Prime Minister of Ukraine,2016-04-14,,cabinet
bff79cbd-38ef-4384-b771-d13be9c10c3d,Гройсман Володимир Борисович,Chairman of the Verkhovna Rada,2014-11-27,2016-04-14,self
433f8d8f-0879-4ecd-a088-d1c8f2b0bd84,Звягільський Юхим Леонідович,Prime Minister of Ukraine,1993-09-22,1994-06-16,cabinet
433f8d8f-0879-4ecd-a088-d1c8f2b0bd84,Звягільський Юхим Леонідович,Mayor of Donetsk,1992,1993,other
433f8d8f-0879-4ecd-a088-d1c8f2b0bd84,Звягільський Юхим Леонідович,First Deputy Prime Minister of Ukraine,1993-06-11,1994-07-04,executive
93d72e53-1619-434f-8868-c162b7467038,Литвин Володимир Михайлович,Chairman of the Verkhovna Rada,2002-05-28,2006-07-06,self
93d72e53-1619-434f-8868-c162b7467038,Литвин Володимир Михайлович,Chairman of the Verkhovna Rada,2008-12-09,2012-12-12,self
a13b2de7-5027-4716-b49c-bf8eda7f70a5,Луценко Юрій Віталійович,Minister of Interior Affairs,2007-12-18,2010-03-11,cabinet
a13b2de7-5027-4716-b49c-bf8eda7f70a5,Луценко Юрій Віталійович,General Prosecutor of Ukraine,,,other
a13b2de7-5027-4716-b49c-bf8eda7f70a5,Луценко Юрій Віталійович,Minister of Interior Affairs,2005-02-04,2006-12-01,cabinet
41b9043d-e963-46ca-95ed-d993f309fbdc,Пинзеник Віктор Михайлович,First Deputy Prime Minister of Ukraine,1994-10-31,1995-09-05,executive
41b9043d-e963-46ca-95ed-d993f309fbdc,Пинзеник Віктор Михайлович,Minister of Finance,2007-12-18,2009-02-17,cabinet
59f95922-8e4e-4389-a43c-ccb8e37ec064,Тарасюк Борис Іванович,Minister of Foreign Affairs,1998-04-17,2000-09-29,cabinet
59f95922-8e4e-4389-a43c-ccb8e37ec064,Тарасюк Борис Іванович,Minister of Foreign Affairs,2005-02-04,2007-01-30,cabinet
64fcdb9d-2414-4904-9a50-a0081689805a,Тимошенко Юлія Володимирівна,Minister of Fuel and Energy,1999-12-30,2001-01-19,cabinet
64fcdb9d-2414-4904-9a50-a0081689805a,Тимошенко Юлія Володимирівна,Prime Minister of Ukraine,2005-01-24,2005-02-04,cabinet
64fcdb9d-2414-4904-9a50-a0081689805a,Тимошенко Юлія Володимирівна,Prime Minister of Ukraine,2007-12-18,2010-03-04,cabinet
bef23dbc-ebec-4beb-a459-ce7ccc878472,Турчинов Олександр Валентинович,Prime Minister of Ukraine,2010-03-03,2010-03-11,cabinet
bef23dbc-ebec-4beb-a459-ce7ccc878472,Турчинов Олександр Валентинович,President of Ukraine,2014-02-22,,executive
bef23dbc-ebec-4beb-a459-ce7ccc878472,Турчинов Олександр Валентинович,Chairman of the Verkhovna Rada,2014-02-22,,self
0b107244-4475-4385-bbbc-4d57184b62ae,Чорновол Тетяна Миколаївна,Commissioner for anti-corruption policy,,,other
7f6327aa-29f9-4f35-a78c-3231db4ba64c,Яценюк Арсеній Петрович,Prime Minister of Ukraine,2014-02-27,2016-04-14,cabinet
7f6327aa-29f9-4f35-a78c-3231db4ba64c,Яценюк Арсеній Петрович,Chairman of the Verkhovna Rada,2007-12-04,2008-11-12,self
7f6327aa-29f9-4f35-a78c-3231db4ba64c,Яценюк Арсеній Петрович,Minister of Foreign Affairs,2007-03-21,2007-12-04,cabinet
