id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
7767f71a-d9f6-4f0e-9602-bcce0c450049,Anne Holmlund,Holmlund Anne,anne.holmlund@eduskunta.fi,,,Kokoomus,kok,area/satakunnan,Satakunnan,Eduskunta,33,2002-02-04,,http://kansanmuisti.fi/media/images/members/holmlund-anne.jpg,female
6d8b6a36-7f7e-4735-9a95-f172d5591c7e,Anne Huotari,Huotari Anne,,,,Vasemmistoliitto,vas,area/oulun,Oulun,Eduskunta,33,,,http://kansanmuisti.fi/media/images/members/huotari-anne.jpg,female
1ec1193d-3a91-4b79-9f40-9eef915cb7db,Anneli Jäätteenmäki,Jäätteenmäki Anneli,,,,Keskusta,kesk,area/helsingin,Helsingin,Eduskunta,33,,,http://kansanmuisti.fi/media/images/members/jaatteenmaki-anneli.jpg,female
ae338943-c336-409c-9cf8-fb6ed13c74f6,Anni Sinnemäki,Sinnemäki Anni,,annisinnemaki,annisinnemaki,Vihreä liitto,vihr,area/helsingin,Helsingin,Eduskunta,33,,,http://kansanmuisti.fi/media/images/members/sinnemaki-anni.jpg,female
3968d583-c67e-4ce1-bb3a-8da911c330d1,Annika Lapintie,Lapintie Annika,annika.lapintie@eduskunta.fi,,,Vasemmistoliitto,vas,area/varsinais-suomen,Varsinais-Suomen,Eduskunta,33,,,http://kansanmuisti.fi/media/images/members/lapintie-annika.jpg,female
10b114f1-3ccd-4cc3-b384-12171be77980,Antero Kekkonen,Kekkonen Antero,,,,Sosialidemokraatit,sd,area/kymen,Kymen,Eduskunta,33,,,http://kansanmuisti.fi/media/images/members/kekkonen-antero.jpg,male
fb98e4b0-6dfd-408f-96c6-6e793782a947,Antti Kalliomäki,Kalliomäki Antti,,,,Sosialidemokraatit,sd,area/uudenmaan,Uudenmaan,Eduskunta,33,,,http://kansanmuisti.fi/media/images/members/kalliomaki-antti.jpg,male
cd87bfbb-0206-4dc0-9855-e57311cb447a,Antti Rantakangas,Rantakangas Antti,antti.rantakangas@eduskunta.fi,,,Keskusta,kesk,area/oulun,Oulun,Eduskunta,33,,,http://kansanmuisti.fi/media/images/members/rantakangas-antti.jpg,male
24e5d76b-9f9f-431a-9a59-82998de16944,Anu Vehviläinen,Vehviläinen Anu,anu.vehvilainen@eduskunta.fi,,,Keskusta,kesk,area/pohjois-karjalan,Pohjois-Karjalan,Eduskunta,33,,,http://kansanmuisti.fi/media/images/members/vehvilainen-anu.jpg,female
1c9c15c3-7f27-4bcd-87e8-24484a2234d0,Arto Seppälä,Seppälä Arto,,,,Sosialidemokraatit,sd,area/etelä-savon,Etelä-Savon,Eduskunta,33,,,http://kansanmuisti.fi/media/images/members/seppala-arto.jpg,male
349c6bf6-bd11-4f73-b7a2-6dfad34a1bd7,Aulis Ranta-Muotio,Ranta-Muotio Aulis,,,,Keskusta,kesk,area/vaasan,Vaasan,Eduskunta,33,,,http://kansanmuisti.fi/media/images/members/ranta-muotio-aulis.jpg,male
2cb45642-3cf4-4807-9eb2-7d1b61078ac6,Ben Zyskowicz,Zyskowicz Ben,ben.zyskowicz@eduskunta.fi,,,Kokoomus,kok,area/helsingin,Helsingin,Eduskunta,33,,,http://kansanmuisti.fi/media/images/members/zyskowicz-ben.jpg,male
88461309-6e50-484f-8e86-ab441bd185a6,Bjarne Kallis,Kallis Bjarne,,,,Kristillisdemokraatit,kd,area/vaasan,Vaasan,Eduskunta,33,,,http://kansanmuisti.fi/media/images/members/kallis-bjarne.jpg,male
625f3006-6176-47e6-92b1-8a61dd31c69f,Christina Gestrin,Gestrin Christina,christina.gestrin@eduskunta.fi,,,RKP,r,area/uudenmaan,Uudenmaan,Eduskunta,33,2000-04-26,,http://kansanmuisti.fi/media/images/members/gestrin-christina.jpg,female
e00a0413-765f-4223-ad29-9cdcbc717c2e,Eero Akaan-Penttilä,Akaan-Penttilä Eero,,,,Kokoomus,kok,area/uudenmaan,Uudenmaan,Eduskunta,33,,,http://kansanmuisti.fi/media/images/members/akaan-penttila-eero.jpg,male
