uuid,female,male,other,skip,total
00d1693d-1449-4739-bf80-f86b5440db27,0,1,0,0,1
01751887-279c-400c-9983-c3bfa0bb3a7e,0,1,0,0,1
0240f755-a67d-4b04-9dbb-c987b62e0e9d,0,2,0,0,2
02521068-88e6-431f-a88c-3462e69976f7,0,1,0,0,1
03627419-587e-4e48-a76f-5e1e2603175d,0,3,0,0,3
03ad2888-6631-4b3d-8a91-671e4467e2f7,0,3,0,0,3
03c6fd7d-f1e6-4743-b9a3-d908a8b50776,0,2,0,0,2
05123bd1-b5dd-44e3-95a3-ef4f958ff037,0,2,0,0,2
068ef190-c3fd-485e-a0c0-b11f48c5eaa2,0,1,0,0,1
06e3fe46-38e9-4b93-9290-ffbc71e8ef31,0,1,0,0,1
07208a10-b5de-4a6a-b653-5eee95fd9c1c,0,3,0,0,3
0815c593-27f9-40b9-9bda-c5958938a9f1,0,1,0,0,1
0a82f576-3443-4e6f-9c5c-7d22dc4bc9fd,0,1,0,0,1
0a8779d5-6e0a-4a3a-80d9-43832f6c7ac1,0,2,0,0,2
0af1be46-3e70-43bf-bbb1-242a624bfd73,2,1,0,0,3
0b8047af-75f5-4b3b-98c8-920ffaea2299,0,1,0,0,1
0bca6a24-34c6-404c-aee1-da2530fcfe1a,0,2,0,0,2
0bf20d20-1312-404b-a29b-1019799ba6bb,0,1,0,0,1
0bf8a13f-ca51-47ad-9bcd-2242d44563c2,0,2,0,0,2
0cc47994-46e2-4024-9515-f181756e63a9,0,1,0,0,1
0dfdb0cf-912c-45db-8156-e90d608c74b2,0,3,0,0,3
0f2973b7-6f40-426a-ad12-e6bd49819330,0,1,0,0,1
0fc3a68d-3d04-4f99-9830-6c980c669969,0,2,0,0,2
0fd3ec2c-6da4-41eb-86db-ec1870937748,0,2,0,0,2
0fd7da60-407b-4a22-87cb-0bb26cba07b2,0,3,0,0,3
10bfde8a-a624-45fe-b75d-bb74a224e349,0,1,0,0,1
11225d0d-e3e0-44dd-ae25-be517699d7b4,3,0,0,0,3
1141e0ee-9cb6-4ab6-ba8e-13784856b03a,0,1,0,0,1
13147dcd-c9e4-4a6a-b166-bc49018f198e,0,2,0,0,2
13321235-08ff-4c83-b471-be831ee7accb,0,1,0,0,1
13f773a3-93ec-4a91-9bed-0b19e306af79,0,1,0,0,1
14ba1b9e-e7d3-4506-9a43-69996676e8df,0,3,0,0,3
15139953-a9b0-4358-a59d-813185268131,0,1,0,0,1
151683a2-7c6b-411a-93a1-a63ddc042295,0,2,0,0,2
1572bc95-d085-4c7f-90b9-50b62024382d,0,2,0,0,2
17d1fb06-3233-4a56-9bda-794edfd2ce88,0,2,0,0,2
17f94221-4230-40ff-9dd8-78ed1e7a16b6,0,1,0,0,1
19a6a665-e4c3-409a-94ce-f4ae9a3ba686,0,2,0,0,2
19e9c932-92b6-4dc9-a2c4-dba705430e6b,0,2,0,0,2
1a5fd543-0e00-4755-9872-e2c36e6e45ac,0,1,0,0,1
1ad3c7dd-f882-4b18-bd93-5e0e47a3bfc9,0,1,0,0,1
1cad4dd6-99bb-4022-a7ce-d7d26e21b967,0,2,0,0,2
1dbbcdb8-3924-4eef-95de-4cd9b6fddc54,0,2,0,0,2
1e1c29b9-525d-4421-bcc4-8d5aa50c4db0,0,1,0,0,1
1e4900ae-73b6-4170-9f9d-855b52d402b6,0,2,0,0,2
1ee9fe3c-e8db-48fe-9ef3-16e66bdec871,0,2,0,0,2
1f3a0e84-a5a4-4b9a-8c22-6112aab5bf84,3,0,0,0,3
1fa05fd4-d19d-4dd9-bf29-670a4babe882,0,2,0,0,2
20812976-2713-4d32-a45d-e26006e36a05,0,3,0,0,3
2103bb1d-49ce-44ea-ac83-2f4c0ebe8fdb,0,2,0,0,2
21194e59-c6a2-4e1b-ab7f-71f5749e60d0,1,0,0,0,1
21d530d5-73ed-464d-9a1e-53aaa2ad8095,0,2,0,0,2
24d62234-82fd-4835-9d05-6a6e34ba14a3,0,2,0,0,2
26af0194-c286-4446-bf89-24a0289864fd,1,0,0,0,1
272cb7d1-1b34-467a-af1b-a889b834cba1,0,2,0,0,2
2819fa6a-0594-48c4-a57d-335a10997419,0,1,0,0,1
